"STATA","STATB","Year","ECOfreq","PMfreq","CAPfreq","SERfreq","ECOcum","PMcum","CAPcum","SERcum","IGOMemb","CapDist","PolitySCA","PolitySCB","TiSAB","TiSBA","EmigAB","ImmigBA","FDIinFlw","FDIoutFlw","FDIintStk","FDIoutStk","GDPA","GDPpCA","GNIA","GNIpCA","GNIpppA","PopulA","GDPB","GDPpCB","GNIB","GNIpCB","GNIpppB","PopulB","InterSCon","IntraSCon","ContT","Crisis","BankCrisis","CurrCrisis","DebtCrisis","GlobalCrisis","DomCrisis","lnCapDist","lnTiSFlow","lnMigMov","lnFDIFlow","lnTradeFlow","lnGDPA","lnGDPB","lnPopulA","lnPopulB","ExpAB","ImpAB","TradeFlow","TiSFlow","MigMov","FDIFlow"
"BRN","CHN",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRN","CHN",1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRN","CHN",1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRN","CHN",1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRN","CHN",1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRN","CHN",1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRN","CHN",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRN","CHN",1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRN","CHN",1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRN","CHN",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81745,127938139609.766,191.791175753318,NA,NA,NA,667070000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,25.5748126997478,11.3113599248095,20.3184055458995,NA,NA,NA,NA,NA,NA
"BRN","CHN",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85596,93049408933.1344,140.913496180901,NA,NA,NA,660330000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,25.2563964678719,11.357393832066,20.3082502680264,NA,NA,NA,NA,NA,NA
"BRN","CHN",1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89516,87857251923.8438,131.963368616555,NA,NA,NA,665770000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,25.1989791971064,11.402172659235,20.3164548235139,NA,NA,NA,NA,NA,NA
"BRN","CHN",1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93576,96906548867.8492,142.021952366285,NA,NA,NA,682335000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,25.297012937335,11.4465292193305,20.3410312975534,NA,NA,NA,NA,NA,NA
"BRN","CHN",1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97848,114524159446.406,163.991321672223,NA,NA,NA,698355000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,25.4640516372154,11.4911705331672,20.3642381274241,NA,NA,NA,NA,NA,NA
"BRN","CHN",1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102425,133936004475.429,187.274627509567,NA,NA,NA,715185000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,25.6206279442788,11.5368861024151,20.3880518084493,NA,NA,NA,NA,NA,NA
"BRN","CHN",1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882.94652627978,NA,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107316,148200188957.653,201.523237636189,NA,NA,NA,735400000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,25.7218298248255,11.5835330321342,20.4159251268314,NA,NA,NA,NA,NA,NA
"BRN","CHN",1967,NA,NA,NA,NA,NA,NA,NA,NA,0,3882.94652627978,NA,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112494,139649038048.535,185.075923462376,NA,NA,NA,754550000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,25.6623982410112,11.630655165871,20.4416321030288,NA,NA,NA,NA,NA,NA
"BRN","CHN",1968,NA,NA,NA,NA,NA,NA,NA,NA,0,3882.94652627978,NA,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117950,133923427499.52,172.913748692102,NA,NA,NA,774510000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,25.6205340369945,11.6780160848358,20.4677411292937,NA,NA,NA,NA,NA,NA
"BRN","CHN",1969,NA,NA,NA,NA,NA,NA,NA,NA,0,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123653,156610056112.728,196.740122625203,NA,NA,NA,796025000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,25.7770248337206,11.7252345346852,20.4951411503506,NA,NA,NA,NA,NA,NA
"BRN","CHN",1970,NA,NA,NA,NA,NA,NA,NA,NA,0,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129583,186835796936.62,228.317697875048,NA,NA,NA,818315000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,25.953495976805,11.7720768814569,20.5227579060152,NA,NA,NA,NA,NA,NA
"BRN","CHN",1971,NA,NA,NA,NA,NA,NA,NA,NA,0,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135726,200026404206.608,237.813833239142,NA,NA,NA,841105000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,26.0217152158135,11.8183934265859,20.5502270615114,NA,NA,NA,NA,NA,NA
"BRN","CHN",1972,NA,NA,NA,NA,NA,NA,NA,NA,0,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142073,207647410203.388,240.881883697073,NA,NA,NA,862030000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,26.0591073350137,11.8640962889943,20.5748006308066,NA,NA,NA,NA,NA,NA
"BRN","CHN",1973,NA,NA,NA,NA,NA,NA,NA,NA,0,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148560,223760849238.586,253.714367461036,NA,NA,NA,881940000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,NA,26.133843681143,11.9087441960266,20.5976345844462,NA,NA,NA,NA,NA,NA
"BRN","CHN",1974,NA,NA,NA,NA,NA,NA,NA,NA,0,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,7076283755.04218,45621.3614622116,NA,NA,NA,155109,228929724857.096,254.26747915488,NA,NA,NA,900350000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,22.6800147134917,26.1566809150506,11.9518833745604,20.6182941345798,NA,NA,NA,NA,NA,NA
"BRN","CHN",1975,NA,NA,NA,NA,NA,NA,NA,NA,0,3882.94652627978,NA,-8,NA,NA,NA,NA,NA,NA,NA,NA,7101437330.39971,43925.2390991564,NA,NA,NA,161671,248892396865.722,271.599470605713,NA,NA,NA,916395000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,22.6835630414067,26.2402864989097,11.993318685016,20.635958052396,NA,NA,NA,NA,NA,NA
"BRN","CHN",1976,NA,NA,NA,NA,NA,NA,NA,NA,0,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,8532760029.33627,50722.6081256912,NA,NA,NA,168224,244984786228.084,263.230616404137,NA,NA,NA,930685000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,22.8671787134447,26.2244619485348,12.0330517036192,20.6514314321248,NA,NA,NA,NA,NA,NA
"BRN","CHN",1977,NA,NA,NA,NA,NA,NA,NA,NA,0,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,9464255592.2259,54151.703021782,NA,NA,NA,174773,263530134543.521,279.324540697247,NA,NA,NA,943455000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,22.9707879700442,26.2974335609829,12.0712432680305,20.6650592268819,NA,NA,NA,NA,NA,NA
"BRN","CHN",1978,NA,NA,NA,NA,NA,NA,NA,NA,0,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,10105537880.4547,55752.538552744,NA,NA,NA,181257,294275257182.104,307.766188034601,NA,NA,NA,956165000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,23.0363494155249,26.4077814151962,12.1076711926608,20.6784410502653,NA,NA,NA,NA,NA,NA
"BRN","CHN",1979,NA,NA,NA,NA,NA,NA,NA,NA,0,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,12385592665.9333,66001.5809029995,NA,NA,NA,187656,316640176727.767,326.76836211141,NA,NA,NA,969005000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,23.2397997522699,26.4810318769352,12.1423657784725,20.6917803298004,NA,NA,NA,NA,NA,NA
"BRN","CHN",1980,NA,NA,NA,NA,NA,NA,NA,NA,0,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,11519009534.2868,59391.9511535856,NA,NA,NA,193949,341359298332.422,347.887405496565,NA,NA,NA,981235000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,23.1672645105913,26.5562014203179,12.1753505168868,20.7043225403198,NA,NA,NA,NA,NA,NA
"BRN","CHN",1981,NA,NA,NA,NA,NA,NA,NA,NA,0,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,9235168243.49102,46156.2248219058,NA,NA,NA,200085,359015813760.099,361.22470281783,NA,NA,NA,993885000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,22.9462846684599,26.6066322739356,12.2064975552433,20.7171320637628,NA,NA,NA,NA,NA,NA
"BRN","CHN",1982,NA,NA,NA,NA,NA,NA,NA,NA,0,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,9600571983.86506,46575.7780789852,NA,NA,NA,206128,391091816788.03,387.745572497377,NA,NA,NA,1008630000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,22.9850885152979,26.6922081949094,12.2362526140313,20.7318588113644,NA,NA,NA,NA,NA,NA
"BRN","CHN",1983,NA,NA,NA,NA,NA,NA,NA,NA,0,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,9648715584.89183,45483.6311842018,NA,NA,NA,212136,433467453820.362,423.593489578292,NA,NA,NA,1023310000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,22.9900906434275,26.7950825526562,12.2649828574089,20.7463083083145,NA,NA,NA,NA,NA,NA
"BRN","CHN",1984,0,0,0,0,1.5,0,0,0,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,9706595966.2633,44479.3539125007,NA,NA,NA,218227,499090836166.787,481.364585312649,NA,NA,NA,1036825000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,22.9960714878849,26.9360539525377,12.2932910844143,20.7594289959259,0,NA,NA,NA,NA,NA
"BRN","CHN",1985,0,0,0,0,1.5,0,0,0,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,9561894976.16429,42589.6832960567,NA,NA,NA,224512,566185594803.775,538.690815576738,NA,NA,NA,1051040000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,2.484906649788,22.9810517636309,27.0621877674139,12.3216844368517,20.7730459871084,0,12,12,NA,NA,NA
"BRN","CHN",1986,0,0,0,0,1.5,0,0,0,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,9302244591.12579,40274.3388424821,NA,NA,NA,230972,616800939042.583,578.184027824204,NA,NA,NA,1066790000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,22.953521561869,27.147812181637,12.3500517700359,20.7879199763999,0,NA,NA,NA,NA,NA
"BRN","CHN",1987,0.5,0,1,0,2,0,1,0,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,9489138760.54273,39933.7551259678,NA,NA,NA,237622,688898377058.623,635.494589250922,NA,NA,NA,1084035000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,22.9734136931363,27.2583596036981,12.3784364547768,20.8039560272655,NA,NA,NA,NA,NA,NA
"BRN","CHN",1988,0,0,0,0,2,0,1,0,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,9593269453.61204,39243.0170156511,NA,NA,NA,244458,766292769685.242,695.599039319229,NA,NA,NA,1101630000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,22.9843275909536,27.3648301395204,12.4067987940002,20.8200567381234,NA,NA,NA,NA,NA,NA
"BRN","CHN",1989,0,0,0,0,2,0,1,0,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,9490220608.72755,37732.3751708754,9490220608.72755,37732.3751708754,NA,251514,798368772727.943,713.689512115446,NA,NA,NA,1118650000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,22.9735276957393,27.4058364488641,12.4352539329766,20.8353884380834,NA,NA,NA,NA,NA,NA
"BRN","CHN",1990,0,0,0,0,2,0,1,0,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,9593609020.9021,37071.735304991,9593609020.9021,37071.735304991,21353185654.6525,258785,829561949987.444,730.772473198152,NA,NA,NA,1135185000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,22.9843629867362,27.4441636273174,12.4637528801146,20.8500614701922,NA,27,NA,NA,NA,NA
"BRN","CHN",1991,0,0,0,0,2,0,1,0,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,9895418335.16685,37162.5405979061,9895418335.16685,37162.5405979061,22024944354.1949,266274,906662067367.767,787.867418071019,NA,NA,NA,1150780000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,23.015337692537,27.5330356347993,12.4922811327884,20.8637058102762,NA,32,NA,NA,NA,NA
"BRN","CHN",1992,2,0,2,0,4,0,3,0,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,10366299816.6483,37838.3205639022,10366299816.6483,37838.3205639022,23073019137.4704,273963,1035554630016.39,888.9109848463,NA,NA,NA,1164970000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,23.0618259793758,27.6659582735284,12.5207483397556,20.8759611725595,NA,NA,NA,NA,NA,NA
"BRN","CHN",1993,1,0,0,0,5,0,3,0,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,10397872753.9421,36904.4750646566,10397872753.9421,36904.4750646566,23143293295.0087,281751,1179160955511.57,1000.61178805164,NA,NA,NA,1178440000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,23.0648670792818,27.7958242468357,12.5487789811415,20.8874573668679,0,NA,NA,NA,NA,NA
"BRN","CHN",1994,0,0,0,0,5,0,3,0,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,10724927172.7173,37043.1816690002,10724927172.7173,37043.1816690002,23871241839.5102,289525,1333066915011.15,1118.49955321932,NA,NA,NA,1191835000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,23.0958365113148,27.9185033546733,12.5759969280526,20.8987599731895,0,NA,NA,NA,NA,NA
"BRN","CHN",1995,1,0,0,1,6,0,3,1,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,11205265273.194,37703.791734616,11205265273.194,37703.791734616,24940364899.8866,297192,1479027442580.09,1227.5563802948,NA,NA,NA,1204855000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,23.1396496184567,28.022405854306,12.602133673563,20.9096250646984,0,NA,NA,NA,NA,NA
"BRN","CHN",1996,0,0,0,0,6,0,3,1,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,11527788412.1746,37833.3647703949,11527788412.1746,37833.3647703949,25658227849.0196,304699,1625870795902.69,1335.3626511459,NA,NA,NA,1217550000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,NA,23.1680263412225,28.1170646625825,12.6270796830518,20.9201064798396,0,NA,NA,NA,NA,NA
"BRN","CHN",1997,2,0,0.5,2,8,0,3.5,3,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,11358194866.1533,36400.0373869634,11358194866.1533,36400.0373869634,25280751294.979,312038,1775951177067.49,1443.77471054,NA,NA,NA,1230075000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,5.26785815906333,23.1532053349857,28.2053572697307,12.650880254247,20.9303409800816,1,193,194,NA,NA,NA
"BRN","CHN",1998,2,0,1,0,10,0,4.5,3,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,11294758342.5009,35382.1426546445,11294758342.5009,35382.1426546445,25139556061.3726,319222,1915143373720.51,1542.0640965272,NA,NA,NA,1241935000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,3.71357206670431,23.1476045915513,28.2808136045422,12.6736420644885,20.9399364841445,3,38,41,NA,NA,NA
"BRN","CHN",1999,0,0,0,0,10,0,4.5,3,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,11639492115.8783,35672.339906887,11639492115.8783,35672.339906887,25906854817.0669,326289,2061986727043.11,1645.98795997806,NA,NA,NA,1252735000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,3.85014760171006,23.1776696456413,28.3546910645691,12.6955387707046,20.9485949980745,15,32,47,NA,NA,NA
"BRN","CHN",2000,0,0,0,0,10,0,4.5,3,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,11971150348.3682,35923.4018274107,11971150348.3682,35923.4018274107,26645050400.8999,333241,2237080505073.63,1771.74146737494,NA,NA,NA,1262645000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,4.89783979995091,23.2057654545193,28.4361927857522,12.7166212309246,20.956474564004,57,77,134,NA,NA,NA
"BRN","CHN",2001,0,0,0,0,10,0,4.5,3,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,12299643564.3564,36162.9779292315,12299643564.3564,36162.9779292315,27376201379.8494,340117,2423651018123.27,1905.61073878466,NA,NA,NA,1271850000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,5.02388052084628,23.2328361203973,28.5162962043499,12.7370449550445,20.9637383703824,134,18,152,NA,NA,NA
"BRN","CHN",2002,0,0,0,1,10,0,4.5,4,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,NA,NA,NA,12775897689.769,36832.2662281767,12775897689.769,36832.2662281767,28436234443.1702,346867,2644946011520.91,2065.71853445869,NA,NA,NA,1280400000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,5.48893772615669,23.2708262398253,28.6036717695072,12.7566967001538,20.97043836606,219,23,242,NA,NA,NA
"BRN","CHN",2003,2.5,1,2,2,12.5,1,6.5,6,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,7619,NA,1042,13146904070.407,37202.3579409858,13146904070.407,37202.3579409858,29262010030.6018,353389,2910382293487.73,2258.91205641705,NA,NA,NA,1288400000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,5.8805329864007,23.2994521359435,28.6993055608159,12.7753247121807,20.9766669754213,294,64,358,NA,NA,NA
"BRN","CHN",2004,1,0,1,1,13.5,1,7.5,7,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,7619,NA,1042,13213206307.2974,36752.047316298,13213206307.2974,36752.047316298,29409583688.2893,359523,3204657550669.84,2472.58650206958,NA,NA,NA,1296075000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,5.53338948872752,23.3044826442199,28.7956263521275,12.7925334318436,20.9826063035724,203,50,253,NA,NA,NA
"BRN","CHN",2005,0.5,0.5,0,0.5,14,1.5,7.5,7.5,1,3882.94652627978,NA,-7,11.8,8.2,NA,NA,NA,9397,NA,3249,13264408434.1768,36325.1207263069,13264408434.1768,36325.1207263069,29523547944.9925,365158,3569853144823.71,2738.20540056432,NA,NA,NA,1303720000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,2.99573227355399,NA,NA,5.50533153593236,23.3083502275505,28.9035455749703,12.8080854156129,20.988487553468,188,58,246,20,NA,NA
"BRN","CHN",2006,2,1,1.5,1.5,16,2.5,9,9,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,7619,NA,3249,13847739933.9934,37401.0531640605,13847739933.9934,37401.0531640605,30821910822.472,370250,4023919866652.88,3069.30471438489,NA,NA,NA,1311020000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,5.71702770140622,23.3513878746031,29.023277634674,12.82193373213,20.9940712971417,195,109,304,NA,NA,NA
"BRN","CHN",2007,3,2.5,1.5,5,19,5,10.5,14,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,8980,NA,25825,13869146021.2688,36997.8072614836,13920733886.8347,37135.4248122912,30984378713.6788,374864,4596579517126.27,3487.84568997012,NA,NA,NA,1317885000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,5.8348107370626,23.3529324991735,29.156333559595,12.8343185725064,20.9992940158057,219,123,342,NA,NA,NA
"BRN","CHN",2008,0,0,0,0,19,5,10.5,14,1,3882.94652627978,NA,-7,35.2,20,NA,NA,NA,9753,NA,32493,13600124165.7499,35860.3887804149,13653065024.0329,35999.9816059847,30388608872.6393,379252,5040346604951.04,3805.02591614498,NA,NA,NA,1324655000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,4.01096295328305,NA,NA,5.37989735354046,23.3333447594813,29.2484959664708,12.8459561707631,21.004417885122,75,142,217,55.2,NA,NA
"BRN","CHN",2009,2,1,1,2.5,21,6,11.5,16.5,1,3882.94652627978,NA,-7,49.2,10.5,NA,NA,NA,27015,NA,11800,13360145141.1808,34812.7146878375,13415477623.5156,34956.895301157,29859793505.9302,383772,5514129769005.8,4142.03819614937,NA,NA,NA,1331260000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,4.08933202039856,NA,NA,6.01615715969835,23.3155418688567,29.338334962712,12.8578039052305,21.0093916991309,256,154,410,59.7,NA,NA
"BRN","CHN",2010,0,0,0,0,21,6,11.5,16.5,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,14523,NA,27895,13707370737.0737,35268.1011703581,13606894022.7356,35009.5816486706,30285842754.027,388662,6100620356557.32,4560.5124871009,6074549133716.38,4541.0229712204,NA,1337705000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,6.89264164117209,23.3411995351104,29.4394115797332,12.8704653502913,21.0142212960177,581,404,985,NA,NA,NA
"BRN","CHN",2011,0,0,0,0,21,6,11.5,16.5,1,3882.94652627978,NA,-7,NA,NA,NA,NA,NA,17436,NA,34027,14220755408.8742,36092.0969837904,13759917578.069,34922.4964101921,30626438287.934,394013,6682402540005.61,4971.54482081764,NA,NA,13399437120628.5,1344130000,0,0,NA,NA,NA,NA,NA,NA,NA,8.26434955839805,NA,NA,NA,7.19142933003638,23.3779683828975,29.5304987004918,12.8841391826596,21.0190128005602,510,818,1328,NA,NA,NA
