Source: http://www.baltasam.org/en/sessions-and-documents (Accessed: 22.03.2017)
Reoccuring Topics: Energy, Transportation, Cultural Heritage, EU/NATO integration, Improvements in the educational sector, Sorting out issues with Russia

Total Amount of Documents analyzed: 184
Eco = Economic
PM = People Movement
Cap = Capital
Ser = Services
Name = Name of the Document (Preferrably official)
P = Pagenumber of Norms
Tim = Number of times the norm appears in the document

Coding: Occurence in General Document = 1
		Occurence in Specific Document = 0.5 (specific documents that exclusively deal with the norm specific subject are coded as 1)

Year	Eco	P	Tim	PM	P	Tim	Cap	P	Tim	Ser P	Tim	Name
1996	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Cooperation of the Baltic States in the Exploration of the Baltic Sea	8th_resol_explor_bsea.pdf
1996	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Cooperation of the Baltic States in the Fight against the Use of Doping in Sports	8th_resol_sports.pdf
1996	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Creation of the Common Baltic States' Film and Video Distribution Area	9th_resol_video1.pdf
1996	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Reform of the System of Serving Sentences for Criminal Offences	9th_resol_criminal.pdf
1996	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Return of Archives	9th_resol_archives.pdf
1996	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Rights of the Child	9th_resol_child.pdf
1997	1	1	1	-	-	-	-	-	-	-	-	-	Final Document	10th_final document.pdf
1997	-	-	-	-	-	-	-	-	-	-	-	-	Final Document	11th_final.pdf
1997	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on Combating Corruption	11th_resolution2.pdf
1997	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on Combating Drugs	11th_resolution3.pdf
1997	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on Cross-Border Cooperation	11th_resolution6.pdf
1997	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on Enhancing the Protection of Participants in a Criminal Procedure	11th_resolution4.pdf
1997	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on Fighting against Money Laundering	10th_resol_money laundering.pdf
1997	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on Protection of the Territories of the Baltic States from  Obsolete and Inferior Quality Goods	11th_resolution1.pdf
1997	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Abolition of the Death Penalty	10th_resol_death penalty.pdf
1997	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Baltic States' Integration into the European Union	11th_resolution9.pdf
1997	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Common Policy of the Baltic States in Fighting Illegal Immigration	10th_resol_illegal immigration.pdf
1997	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Protection of Children's Interests	11th_resolution5.pdf
1997	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Transatlantic Integration of the Baltic States	11th_resolution7.pdf
1998	-	-	-	-	-	-	-	-	-	-	-	-	Declaration on Concurrent Resolution 320 of the 2nd Session of the U.S. 105th Congress	13th_declaration1.pdf
1998	-	-	-	-	-	-	-	-	-	-	-	-	Declaration on the Enlargement of NATO	13th_declaration2.pdf
1998	-	-	-	-	-	-	-	-	-	-	-	-	Final Document	12th_final.pdf
1998	-	-	-	-	-	-	-	-	-	-	-	-	Final Document	13th_final_doc.pdf
1998	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on Ensuring Security at Public Events	13th_resolution1.pdf
1998	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on Excise Tax on Alcohol and its Trade	13th_resolution2.pdf
1998	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on Informing Society about the European Union	12th_resolution1.pdf
1998	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Accusations by the Russian Federation against the Republic of Latvia	12th_resolution4.pdf
1998	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Agreement in the Sphere of the Mandatory Civil Liability Insurance of the Owners of Road Transport Motor Vehicles	12th_resolution3.pdf
1998	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Cooperation of the Baltic States to Eliminate Accidents and Emergencies of Transboundary Impact	12th_resolution2.pdf
1998	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Implementation of the Via Baltica Project	13th_resolution3.pdf
1999	-	-	-	-	-	-	-	-	-	-	-	-	Final Document	14th_finaldo.pdf
1999	1	1	1	-	-	-	-	-	-	-	-	-	Final Document	15th_final.pdf
1999	-	-	-	-	-	-	-	-	-	-	-	-	Resolution Concerning Preservation of Ethnic Culture in Estonia, Latvia and Lithuania	15_resolution6.pdf
1999	-	-	-	-	-	-	-	-	-	-	-	-	Resolution Concerning Preservation of the Cultural Heritage in Estonia, Latvia and Lithuania	14th_resolution_2.pdf
1999	-	-	-	-	-	-	-	-	-	-	-	-	Resolution Concerning the Return of Personal Files of Political Prisoners and Deportees	15_resolution7.pdf
1999	0.5	1	2	-	-	-	-	-	-	-	-	-	Resolution on a Coordinated Agricultural Policy	15_resolution2.pdf
1999	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on Baltic Energy Strategy	14th_resolution_3.pdf
1999	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Development of Transborder Cooperation	15_resolution3.pdf
1999	0.5	1	1	-	-	-	-	-	-	-	-	-	Resolution on the Implementation of the Via Baltica Project	14th_resolution_4.pdf
1999	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Maintenance of Graves or Grave Sites of the Residents of the Baltic States Who Had Been Subjected to Repression	15_resolution8.pdf
1999	1	1	1	-	-	-	-	-	-	-	-	-	Resolution on the Procedure for Imposing Excise Taxes in the Baltic States	15_resolution1.pdf
1999	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Recovery of the Former Embassies of the Baltic States in Paris and Rome	14th_resolution_1.pdf
1999	-	-	-	-	-	-	-	-	-	-	-	-	Resolution Regarding the Situation in the Caucasus	15_resolution5.pdf
2000	-	-	-	-	-	-	-	-	-	-	-	-	Final Document	16th_final_doc.pdf
2000	-	-	-	-	-	-	-	-	-	-	-	-	Final Document	17th_final_doc.pdf
2000	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on Assessment of the Resources, Creation of the Conditions and Taking of the Measures Ensuring Sustainable Development in the Baltic States	16th_resolution3.pdf
2000	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on Intensifying Pedagogical and Educational Activities of Museums	17th_resolution1.pdf
2000	0.5	1	1	-	-	-	-	-	-	-	-	-	Resolution on Measures for Preventing Smuggling	16th_resolution1.pdf
2000	0.5	1	1	-	-	-	-	-	-	-	-	-	Resolution on the Cooperation of Veterinary, Phytosanitary and Food Inspection Services	16th_resolution2.pdf
2000	-	-	-	0.5	1	1	-	-	-	-	-	-	Resolution on the Development of Tourism in the Baltic States	16th_resolution6.pdf
2000	-	-	-	0.5	1	1	-	-	-	-	-	-	Resolution on the Development of Youth Tourism in the Baltic States and the Baltic Sea Region	17th_resolution2.pdf
2000	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Protection of Children from Drugs	16th_resolution5.pdf
2000	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Situation in Belarus	16th_resolution4.pdf
2001	-	-	-	-	-	-	-	-	-	-	-	-	Declaration on the Ratification of the Rome Statute of the International Criminal Court by the Parliaments of Estonia, Latvia and Lithuania	19th_declaration2.pdf
2001	-	-	-	-	-	-	-	-	-	-	-	-	Declaration on the Solidarity of the Baltic States with the International Anti-Terrorist Coalition	19th_declaration1.pdf
2001	-	-	-	-	-	-	-	-	-	-	-	-	Final Document	18th_final.pdf
2001	-	-	-	-	-	-	-	-	-	-	-	-	Final Document	19th_final.pdf
2001	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on Further Development of the National Languages of the Baltic States in a Common Baltic Education Space	19th_resolution3.pdf
2001	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Cooperation of the Baltic States in the Field of Control of Dangerous and Extremely Dangerous Infectious Diseases	19th_resolution5.pdf
2001	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Cooperation of the Veterinary Services of the Baltic States in Protecting Their Territories from Dangerous Infectious Animal Diseases	19th_resolution1.pdf
2001	-	-	-	0.5	1	1	-	-	-	-	-	-	Resolution on the Development of a Common Baltic Education Area	18th_resolution.pdf
2001	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Development of Marine Tourism in the Baltic States	19th_resolution4.pdf
2001	-	-	-	-	-	-	-	-	-	-	-	-	Resolution on the Prevention of Spread of Alcoholism	19th_resolution2.pdf
2002	-	-	-	-	-	-	-	-	-	-	-	-	Final Document	20_final.pdf
